date,open,high,low,close,volume,return,close_to_open,close_to_high,close_to_low,macd_line,macd_9_day,5d_momentum,21d_momentum,60d_momentum,5d_volatility,21d_volatility,60d_volatility,bollinger,volume_rolling
1989-03-28,0.348958,0.350694,0.342014,0.252774,70803200,1.0,0.7243679755156781,0.7207822203972694,0.7390750086253779,-0.012350631035042692,-0.011335284121705803,1.0698930420170911,0.8468083965936577,0.9342726301666562,0.036498791298316735,0.043312851916156705,0.030004199717661093,-0.0002334737211801572,0.9314249631656494
1989-03-29,0.345486,0.345486,0.342014,0.251504,30009600,0.9949757490881183,0.7279716110059452,0.7279716110059452,0.7353617103393428,-0.011928226410482246,-0.011453872579461092,0.9924825085139044,0.8284521860578491,0.9295786100525952,0.01637755630123009,0.042968685460708714,0.030009301844208653,-0.00021137990544480551,0.436267212504652
1989-03-30,0.345486,0.347222,0.341146,0.253409,46742400,1.0075744322157898,0.733485582628529,0.7298183870837678,0.7428168584711531,-0.011309382600237061,-0.011424974583616288,1.017853986921804,0.8382338834254563,0.9300675688075077,0.013845891621166393,0.04309725952166783,0.0300117135018942,-0.00015273699859045931,1.075942840306423
1989-03-31,0.347222,0.348958,0.34375,0.253409,29734400,1.0,0.7298183870837678,0.7261876787464394,0.7371898181818182,-0.010695651608161882,-0.011279109988525408,0.9925347120224036,0.8417701125752799,0.9193543705875097,0.006532744766710702,0.04312276882446459,0.029967779911110833,-0.0001194616410565846,0.4965001335826877
1989-04-03,0.347222,0.352431,0.344618,0.255315,35049600,1.0075214376758521,0.7353076705969093,0.7244396775539043,0.7408637970158263,-0.00994087488664247,-0.011011462968148821,1.0100524579268437,0.8271615737500972,0.9414547626773652,0.00545205565712895,0.04262310473735823,0.02992012427898395,-6.245871461561274e-05,0.3797191887675507
1989-04-04,0.348958,0.348958,0.34375,0.254044,25027200,0.9950218357714978,0.7280073819772007,0.7280073819772007,0.7390370909090909,-0.009337629593296537,-0.010676696293178365,1.0050242509118816,0.809714895854914,0.9433949652229777,0.006300408878671269,0.04226103369337432,0.029913781381893594,-3.7483406524951594e-05,0.3629908103592314
1989-04-05,0.347222,0.350694,0.345486,0.25595,19641600,1.007502637338414,0.737136471767342,0.7298385487062796,0.7408404392652669,-0.00860654419716178,-0.01026266587397505,1.0176776512500796,0.8125009920162533,0.959523443562627,0.005764556286525133,0.04232147279900786,0.02990809352667121,-1.3710156313751917e-07,0.346818849587524
1989-04-06,0.350694,0.357639,0.348958,0.260396,51680000,1.0173705801914437,0.7425162677433889,0.7280973271930635,0.746210145633572,-0.007581009551219542,-0.009726334609423948,1.0275720278285303,0.9579439939962034,0.9855794342293515,0.008500705434192193,0.03078506631277743,0.029967924436394976,2.0954532879346602e-05,0.06552654535126691
1989-04-07,0.355903,0.359375,0.354167,0.260396,29446400,1.0,0.7316487919461201,0.7245801739130435,0.7352350727199316,-0.006691134719769454,-0.00911929463149305,1.0275720278285303,0.9761909224846017,0.9761909224846017,0.008500705434192193,0.030534900271645873,0.029942502720162273,2.1396833393841974e-05,0.11610770434299846
1989-04-10,0.355903,0.362847,0.355903,0.261031,28668800,1.0024385935267823,0.733432985954038,0.719396880778951,0.733432985954038,-0.0058670318208297045,-0.008468842069360381,1.0223880304721618,0.9927548909240271,0.9785714553490763,0.008499957714080715,0.03038036389184121,0.02994407906267378,2.4104302627913473e-05,0.2325020112630732
1989-04-11,0.357639,0.361111,0.349826,0.261031,28726400,1.0,0.729872860622024,0.7228552993400921,0.7461738121237415,-0.005154506394927261,-0.007805974934473757,1.027503109697533,0.9927548909240271,0.9693412604396053,0.0073277956605100085,0.03038036389184121,0.029918505540552094,2.4216875498787657e-05,0.42937772038073374
1989-04-12,0.359375,0.359375,0.330729,0.24451799999999999,71020800,0.9367393144875512,0.6803979130434782,0.6803979130434782,0.7393303883239751,-0.005854795518280886,-0.007415739051235185,0.9553350263723382,0.9123227257972442,0.9058839220219174,0.031352796329196256,0.03299996550763108,0.03100805696985071,-3.579505139054115e-05,1.179653449558839
1989-04-13,0.331597,0.349826,0.329861,0.247693,92880000,1.0129847291405951,0.7469699665557892,0.7080462858678314,0.7509011371456461,-0.006083457418135929,-0.007149282724615334,0.9512166085500544,0.9241689892805307,0.9465998639486979,0.030490906857430493,0.03319638446142651,0.0308167142962102,-1.8269425442654712e-05,1.4576637203696263
1989-04-14,0.342014,0.355903,0.342014,0.257855,62624000,1.0410265934039316,0.7539311256264364,0.7245092061601054,0.7539311256264364,-0.005382637454567851,-0.006795953670605838,0.9902417855881042,1.009948494996377,0.985435631683138,0.03824385019517352,0.032918719013891456,0.03127808938908502,1.7358703280414874e-05,0.597046799682714
1989-04-17,0.355903,0.363715,0.352431,0.261666,51638400,1.0147796242074034,0.7352171799619559,0.7194259241439039,0.7424602262570547,-0.004468209990751648,-0.006330404934635,1.0024326612547936,1.0048771870535644,0.9626160660417616,0.038942327301174924,0.032790403017877855,0.03092738064665978,3.103584203934325e-05,0.501897238118935
1989-04-18,0.364583,0.369792,0.361111,0.270557,69334400,1.0339784305182942,0.7420998784913174,0.7316464390792662,0.7492349997646153,-0.0029916048838785625,-0.005662644924483713,1.0364937497845084,1.1451614951261526,0.9838329036410511,0.04157668389857146,0.02560560225163904,0.031204624582755792,5.630387544845016e-05,0.2823319390693614
1989-04-19,0.381944,0.387153,0.378472,0.278814,168969600,1.0305185228990565,0.7299865948934923,0.7201648960488489,0.7366832949333109,-0.0011419501148596245,-0.004758505962558896,1.1402596127892426,1.180110132438278,1.035378610924404,0.012278059323613866,0.02606314797691166,0.031321809686360086,8.429461189317281e-05,0.7069999732212195
1989-04-20,0.381944,0.392361,0.378472,0.28453,138800000,1.0205011226122074,0.7449521395806715,0.7251740106687463,0.7517861294891036,0.0007762004889569907,-0.0036515646722557185,1.1487203917753026,1.1228093714114338,1.0616117634329165,0.010519729622094581,0.021756779894403677,0.031411761025275535,0.00012770541633594094,0.6183531491460668
1989-04-21,0.388889,0.388889,0.381944,0.280719,58188800,0.9866059817945383,0.7218486509003855,0.7218486509003855,0.7349742370609303,0.0019661680504776125,-0.002528018127709052,1.0886699889472766,1.1275485612377694,1.0424528477052364,0.01878575870122896,0.02155259032398091,0.031467264722972385,0.00011158805349892811,0.34838586071462785
1989-04-24,0.381944,0.385417,0.378472,0.280084,29331200,0.9977379514746063,0.7333116896717843,0.7267038039318452,0.7400388932338456,0.0028254170738857276,-0.0014573310873900959,1.0703874404775553,1.09701349313593,1.016129851471858,0.020791006140216152,0.02114095517797688,0.03133224764626729,0.00010994128239875131,0.33402572792536717
1989-04-25,0.385417,0.387153,0.378472,0.278179,24896000,0.9931984690307194,0.7217611055039087,0.7185247176180993,0.7350054957830434,0.0033144535785629148,-0.0005029741541994936,1.028171512842026,1.1005047987530363,0.9887152839483356,0.01883676965414302,0.021043207426210315,0.031236325900820247,9.560674407177149e-05,0.3295632651332232
1989-04-26,0.381944,0.381944,0.372396,0.274368,44508800,0.9863001880084405,0.718346144984605,0.718346144984605,0.7367640898398479,0.003355818890448947,0.00026878445473019484,0.9840538853859562,1.0854280899143107,0.9230769230769231,0.014051106919803272,0.021408146248087262,0.030401562707251764,6.73439930806072e-05,0.6286269547139113
1989-04-27,0.375,0.381076,0.375,0.278179,34588800,1.0138901038021928,0.7418106666666667,0.7299829955179544,0.7418106666666667,0.0036539960562804175,0.0009458267750402395,0.9776789793694866,1.1060619314205737,0.918240094009533,0.0113162566764552,0.02140153589408833,0.030349518092394105,8.338498149588374e-05,1.1525911708253358
1989-04-28,0.380208,0.390625,0.373264,0.283895,69782400,1.020547920583509,0.7466833943525649,0.7267712000000001,0.7605742852243988,0.0043019468721736676,0.0016170507944669255,1.011313804908111,1.1203035409160687,0.9430380377554037,0.014378413933178912,0.021664206489539498,0.030467010960320062,0.00011312280664734405,1.4929143561306224
1989-05-01,0.384549,0.388889,0.376736,0.277544,33737600,0.9776290529949453,0.7217389721465926,0.7136843675187522,0.7367068716554829,0.004253943131096616,0.002144429261792864,0.9909312920409592,1.09524128977266,0.8973323547764461,0.01827108096692136,0.022490227143481725,0.030371480078533332,6.565317734278434e-05,1.134631941455015
1989-05-02,0.380208,0.381944,0.371528,0.274368,34371200,0.9885567693771077,0.7216260573159955,0.718346144984605,0.7384853900648134,0.00391449925269044,0.0024984432599723795,0.9863001880084405,1.0746254626637681,0.885246536359354,0.01870860427836705,0.022745742303514786,0.030395958868636292,3.960551876879921e-05,0.9806445722633068
1989-05-03,0.375,0.380208,0.375,0.274368,28857600,1.0,0.731648,0.7216260573159955,0.731648,0.0036039435160167277,0.0027195433111812492,1.0,1.0800018894364756,0.8925613382174018,0.01765276879116769,0.022676806866313015,0.030384030442642068,3.2715294989852865e-05,1.1530494821634063
1989-05-04,0.376736,0.376736,0.362847,0.26674699999999996,37424000,0.9722234371355258,0.7080475452306123,0.7080475452306123,0.7351500770297121,0.0027116170155913055,0.0027179580520632607,0.9589041588329814,1.0421840203164678,0.8450720734991287,0.019288977867208585,0.023682562588738184,0.030340856264834265,-1.51665889392636e-05,1.9053437601824699
1989-05-05,0.369792,0.369792,0.359375,0.264206,35827200,0.9904741196714492,0.7144719193492558,0.7144719193492558,0.7351819130434782,0.0017788983384421364,0.002530146109339036,0.93064689409817,1.0146315611606935,0.8319981357618813,0.010979206325945961,0.023550261179910693,0.030334629513210507,-3.054156363664885e-05,0.6932507739938081
1989-05-08,0.361111,0.362847,0.354167,0.261666,49001600,0.9903862894862343,0.7246137614196189,0.7211469296976413,0.7388209516979278,0.0008252424137418224,0.0021891653702195936,0.9427910529501629,1.0048771870535644,0.8078429919699173,0.010055934189088093,0.023662998594891658,0.03020148338754545,-4.5187579866878506e-05,1.6640947620082591
1989-05-09,0.359375,0.371528,0.357639,0.269287,54588800,1.0291249149679362,0.7493203478260869,0.724809435628001,0.7529575913141464,0.0006766146389625138,0.0018866552239681777,0.9814810765103802,1.0316284272749212,0.8565653031363318,0.020854605649334647,0.024474907090976543,0.03028190800458984,-4.0629176388000424e-06,1.9041187632548275
1989-05-10,0.371528,0.380208,0.369792,0.274368,58752000,1.0188683449256741,0.7384853900648134,0.7216260573159955,0.7419522326064382,0.0009577796058566346,0.001700880100345869,1.0,1.0510935482758752,0.8816310791921723,0.023231155540653876,0.024751392597066418,0.03038308397692863,2.052243935214459e-05,2.0452266904311016
1989-05-11,0.376736,0.376736,0.371528,0.274368,34400000,1.0,0.7282765650216597,0.7282765650216597,0.7384853900648134,0.001167150681276763,0.0015941342165320478,1.0285701432443477,1.12207690231394,0.896264258927755,0.017470933678936637,0.01964983923445952,0.03032222970254973,1.0668532865754814e-05,0.4843651437325403
1989-05-12,0.37934,0.381944,0.371528,0.275638,71091200,1.0046288196874271,0.7266251911214214,0.7216712397628972,0.7419037057772226,0.0014191975274746027,0.001559146878720559,1.0432692671627442,1.1128211132329133,0.8714861596345069,0.015396270260187734,0.019579053300656294,0.02999311786693048,8.316251914093657e-06,0.7654091300602929
1989-05-15,0.375868,0.381944,0.375,0.278179,74736000,1.0092186128182616,0.7400975874509137,0.7283240475043462,0.7418106666666667,0.001803197791276523,0.001607957061231752,1.0631071671520183,1.0788194915747222,0.8725103975209049,0.011681498821103654,0.017827779783597078,0.030000109858485627,1.2541608537824082e-05,1.1934082779764947
1989-05-16,0.380208,0.392361,0.378472,0.2858,83433600,1.027396029175459,0.751693809704162,0.7284108257446585,0.7551417277896384,0.0026914464561780815,0.0018246549402210182,1.0613211926309105,1.0922320821199545,0.8999987403796496,0.011071131266729598,0.01842008952442547,0.030234164536518712,3.267989906381961e-05,1.6157278304517568
1989-05-17,0.391493,0.402778,0.391493,0.291516,89811200,1.02,0.7446263407008554,0.723763462751193,0.7446263407008554,0.003812673228323904,0.0022222585978415956,1.0625,1.0774661161973262,0.9291494685174265,0.011256097112627012,0.017527617043958207,0.030324065001925773,5.3523194086895924e-05,1.295333917939724
1989-05-18,0.397569,0.407118,0.397569,0.295962,52572800,1.0152513069608529,0.7444292688816281,0.7269685938720469,0.7444292688816281,0.00500234465119237,0.002778275808511751,1.0787045136459061,1.0615033678366224,0.9708351238137725,0.008933975132451415,0.016654732594332002,0.030173703076445558,7.730269363235447e-05,0.3111376247561692
1989-05-19,0.403646,0.41319399999999995,0.403646,0.295962,62566400,1.0,0.7332216843471755,0.7162785519634846,0.7332216843471755,0.005877416624651244,0.00339810397173965,1.0737343907588939,1.040178540048501,0.9648029886653692,0.010430540219239849,0.016170033577517208,0.03016244784458486,8.2543179231834e-05,0.4507665706051873
1989-05-22,0.404514,0.41319399999999995,0.401042,0.301043,74275200,1.017167744507741,0.7442091003030797,0.7285754391399683,0.7506520514060872,0.006901357155142895,0.004098754608420299,1.0821916823340367,1.0723998019371686,1.0085125057788558,0.010047223626899023,0.0160902076990012,0.03003555096101824,0.00011575803524027734,1.2764518257809063
1989-05-23,0.404514,0.40972200000000003,0.390625,0.28770500000000004,97545600,0.9556940370644726,0.7112361994887694,0.702195635089158,0.7365248000000001,0.006560941819714505,0.004591192050679141,1.0066655003498952,1.027209694234587,0.9476979936294194,0.026819711622387218,0.019160278377548738,0.030507201098906814,4.5062905485521934e-05,3.325660048003491
1989-05-24,0.389757,0.399306,0.387153,0.29215100000000005,69363200,1.0154533289306755,0.749572169326016,0.7316469073843119,0.7546138090109079,0.006574132747003192,0.004987780189943951,1.0021782680882012,1.0502266526229516,0.966385831902697,0.02610849323245054,0.019295752247593577,0.030571380384905388,6.734747522478447e-05,2.7861182519280208
1989-05-25,0.399306,0.40625,0.395833,0.29215100000000005,33840000,1.0,0.7316469073843119,0.7191409230769232,0.7380663057400471,0.006509548627391781,0.005292133877433517,0.9871233469161583,1.0648144098437138,0.9704626913763151,0.02484576347013101,0.01894860682490798,0.03056661673326627,6.406113922735134e-05,0.7602990869221368
1989-05-26,0.402778,0.40972200000000003,0.401042,0.299137,37884800,1.0239122919312271,0.7426845557602451,0.7300974807308369,0.7458994319796929,0.006942053392626157,0.005622117780472046,1.0107277285597476,1.0753399789344271,0.969134722546199,0.02756107313546432,0.019354055746528397,0.030547436829780228,0.00010349805957458001,1.095290961236007
1989-05-30,0.40972200000000003,0.414063,0.40625,0.299773,63907200,1.0021261161273933,0.7316497527591879,0.7239792012326627,0.7379027692307693,0.007252533725586152,0.005948200969494868,0.9957813335636437,1.0559291287271704,0.9554670193947314,0.026346526470958698,0.018963130814328995,0.03047212602630164,0.00010826641330867511,0.9158068510111432
1989-05-31,0.40972200000000003,0.42361099999999996,0.40972200000000003,0.307394,80969600,1.02542256974444,0.7502501696272106,0.7256516001709116,0.7502501696272106,0.00802108061066209,0.006362776897728314,1.0684346813576404,1.107550514513014,0.9758075012301002,0.011894595553337354,0.01866088621254725,0.030648047476816462,0.0001595443485930457,2.399981030067343
1989-06-01,0.41840299999999997,0.421875,0.41493100000000005,0.30485300000000004,62796800,0.9917337358569134,0.7286109325219945,0.7226145185185187,0.7347076983884068,0.008329109302836535,0.006756043378749959,1.0434775167635915,1.1111098961978074,1.1214922671689451,0.015147603711903827,0.018532988220814305,0.024837285903640333,0.00013779177519769107,1.827017968531794
1989-06-02,0.41753500000000004,0.41840299999999997,0.404514,0.295962,54041600,0.9708351238137725,0.7088315949561114,0.7073610848870587,0.7316483483884365,0.007766270137983644,0.006958088730596696,1.013044624184069,1.0787045136459061,1.1095232561190944,0.022924762733424028,0.01997811913514048,0.025022851890233223,6.746816882554665e-05,1.872699046351741
1989-06-05,0.40625,0.40625,0.392361,0.28834099999999996,61414400,0.974250072644461,0.7097624615384615,0.7097624615384615,0.7348870045697711,0.006628851759389709,0.006892241336355299,0.9639095130324901,1.0809531128747465,1.0966204703806248,0.02224226820785655,0.019822216874289884,0.02519285197314982,6.255987365061945e-06,1.6410431808465156
1989-06-06,0.394097,0.407118,0.392361,0.297232,53897600,1.0308350182596302,0.7542102578806741,0.7300880825706553,0.757547258774445,0.006371423095142104,0.006788077688112661,0.9915235861802096,1.1250009462313497,1.1304347826086956,0.02814914907222341,0.020403318361047463,0.02546737701631399,5.110281043591429e-05,1.504376563058235
1989-06-07,0.407986,0.416667,0.407986,0.303583,44928000,1.0213671475480433,0.7441015132872206,0.7285986171211063,0.7441015132872206,0.006603757639163044,0.006751213678322737,0.9876022303623363,1.1601927648223307,1.1327005376524624,0.027226944250054397,0.020351250663854053,0.025491784870687508,6.977210399953218e-05,0.9168680206360609
1989-06-08,0.41493100000000005,0.41840299999999997,0.41319399999999995,0.303583,29216000,1.0,0.7316469485287914,0.7255755814370356,0.7347226726428748,0.006710529630755968,0.006743076868809383,0.9958340577261826,1.1273585431157092,1.1327005376524624,0.027016339622945872,0.01977371586503378,0.025491784870687508,5.599803132130973e-05,0.5352013599859312
1989-06-09,0.41493100000000005,0.41753500000000004,0.411458,0.303583,36144000,1.0,0.7316469485287914,0.727083957033542,0.7378225724132232,0.006717709628377089,0.006738003420722924,1.0257499273555388,1.10648107651038,1.1890527387736716,0.021968545243147345,0.01958333921829619,0.02464279290589241,4.583729267590887e-05,0.6151960784313726
1989-06-12,0.41493100000000005,0.41840299999999997,0.407118,0.299773,51680000,0.9874498901453639,0.7224646989499458,0.7164695281821594,0.7363295162581857,0.006342848263226952,0.00665897238922373,1.0396475007022936,1.092594617448099,1.1512196807938677,0.017680508296665495,0.01993238390561138,0.024625985007645176,1.941858841054367e-05,1.5023255813953489
1989-06-13,0.405382,0.40625,0.397569,0.290881,40563200,0.9703375554169321,0.7175478930983615,0.7160147692307692,0.731649097389384,0.005267536957046959,0.006380685302788376,0.9786328524519567,1.0553007930691705,1.231185003026314,0.01875509712496486,0.02127359624681977,0.02165547797636693,-1.8478878155962787e-05,0.5705797623334534
1989-06-14,0.401042,0.402778,0.392361,0.293421,47302400,1.0087320931927488,0.7316465607093521,0.7284931153141432,0.7478342648734201,0.004567648760386789,0.006018077994308059,0.9665264524034614,1.0547920583509178,1.2419358252102546,0.014911631957121942,0.021266501384449094,0.021659514773525217,-9.916052530555356e-06,0.6329265681866838
1989-06-15,0.401042,0.401042,0.390625,0.28834099999999996,52112000,0.9826869924102227,0.7189795582507567,0.7189795582507567,0.7381529599999999,0.0035620081645945656,0.005526864028365361,0.9497929725972797,1.0088908327501749,1.1378483005733813,0.014977986046899157,0.02091184472784449,0.019858770012355108,-2.499324253273497e-05,0.6245924903156522
1989-06-16,0.393229,0.395833,0.390625,0.28834099999999996,47360000,1.0,0.7332648405890714,0.7284410344766605,0.7381529599999999,0.002733520425274749,0.004968195307747239,0.9497929725972797,0.989108659558995,1.1581634292508152,0.014977986046899157,0.020435636820516197,0.019689379690298985,-2.5286288091924338e-05,0.5273284401054656
1989-06-19,0.395833,0.395833,0.385417,0.28707,27158400,0.99559202472073,0.7252300844042816,0.7252300844042816,0.7448296260932963,0.0019518788013030974,0.004364932006458411,0.9576246026159794,0.9699556024084173,1.1243757711062803,0.015095142308171076,0.02013467166842882,0.01947814667161268,-2.9457675068411316e-05,0.5165865238298132
1989-06-20,0.392361,0.394097,0.378472,0.276908,45804800,0.9646009684049186,0.7057480228666967,0.702639197963953,0.7316472552791223,0.000506594009857475,0.003593264407138224,0.9519631739439839,0.9356201133929355,1.0954765917380742,0.017177261003064225,0.02146217934809881,0.020015602617759608,-7.083430517681116e-05,0.7320990180032734
1989-06-21,0.369792,0.388889,0.369792,0.279449,80496000,1.009176332933682,0.7556923892350295,0.7185829375477322,0.7556923892350295,-0.0004288239208746214,0.0027888467415356547,0.9523824129833925,0.9282693834435612,1.1055290496649182,0.017297020567911124,0.021156438422305524,0.02003728779152832,-6.161583001307808e-05,1.0837533927879024
1989-06-22,0.383681,0.385417,0.381944,0.281989,36070400,1.0090893150449634,0.7349569043033145,0.7316465023597817,0.7382993318392225,-0.000954193252121982,0.0020402387428041274,0.97797052795128,0.9801324273126986,1.1212107958521533,0.018347591050418458,0.019092740757194457,0.020037795203024525,-5.1803599407174955e-05,0.36977987730866385
1989-06-23,0.385417,0.388889,0.383681,0.281354,33536000,0.9977481391118094,0.7299989362171362,0.7234815075767121,0.7333018835960081,-0.0014055886740152457,0.0013510732594402526,0.9757682743695834,0.9630430838847033,1.1102762727448512,0.0182427371435259,0.018727440196743796,0.020032512202604713,-5.4911596098015854e-05,0.483484037645322
1989-06-26,0.383681,0.385417,0.376736,0.278179,30240000,0.9887152839483356,0.7250267800594765,0.7217611055039087,0.7383924021065149,-0.0019965043045696573,0.0006815577466382706,0.9690284599575018,0.9521754161375452,1.0977471202680253,0.01846752940763374,0.01884007389545795,0.020103918844001995,-7.063900807918356e-05,0.8936170212765957
1989-06-27,0.380208,0.383681,0.373264,0.273733,35897600,0.9840174851444573,0.7199559188654632,0.7134390287765097,0.7333495863517511,-0.0027913868720459423,-1.3031177098572164e-05,0.9885340979675561,0.9150757011001649,1.072138338914674,0.011503795129029756,0.018075347156159754,0.020218335030810965,-9.280265050201468e-05,0.9475462454599206
1989-06-28,0.375,0.375,0.361111,0.268017,57456000,0.9791183379424476,0.714712,0.714712,0.7422011514465081,-0.0038383246457433517,-0.0007780898708275284,0.959090925356684,0.8940665103261468,1.0550022830690746,0.011886851327508092,0.018376348079480947,0.020406261992398877,-0.00012582319553352704,0.8990536277602523
1989-06-29,0.367188,0.367188,0.355903,0.264206,77196800,0.9857807527134472,0.719538764883384,0.719538764883384,0.7423539559936274,-0.004918844842848269,-0.001606240865231677,0.9369372564178036,0.8595027879529203,1.0322563000586051,0.006909022527864162,0.01706751994106897,0.02048326905227164,-0.00014300565027465116,0.9534047346164486
1989-06-30,0.361111,0.371528,0.355903,0.269287,67248000,1.0192312059529307,0.7457180756055617,0.724809435628001,0.7566303178113137,-0.005304029101630192,-0.00234579851251138,0.9571109705211229,0.8833339347160761,1.0341441496797186,0.015958513898759404,0.017998496410571437,0.020510268792662354,-0.00010250723902060515,1.0708825927435792
1989-07-03,0.368924,0.376736,0.368924,0.274368,14688000,1.0188683449256741,0.7436978889961077,0.7282765650216597,0.7436978889961077,-0.005140044927153031,-0.002904647795439711,0.9863001880084405,0.9270379305451375,1.0536567381987434,0.01991110942504295,0.017924037638061788,0.020642516709552677,-6.611960729439806e-05,0.2717906205589768
1989-07-05,0.378472,0.385417,0.375,0.280719,26537600,1.0231477431770468,0.741716692384113,0.7283513700744907,0.748584,-0.00444635880837857,-0.0032129899980274834,1.025521219582586,0.9735660207878867,1.0754239917864161,0.02099509379482097,0.018057547869871134,0.0208377860778267,-2.5612093641593775e-05,0.4321071279699875
1989-07-06,0.387153,0.388889,0.363715,0.268017,94780800,0.9547519049298409,0.6922766968097883,0.6891863745181788,0.7368873981001608,-0.004865466734599366,-0.003543485345341861,1.0,0.9017097755288799,1.0267631047653343,0.029625222328670073,0.018936898861942917,0.0216916160257127,-9.555013956008342e-05,1.7585347028439113
1989-07-07,0.366319,0.376736,0.365451,0.271828,41456000,1.0142192472865528,0.7420526917795692,0.7215344432175317,0.7438151763163872,-0.004834369335090349,-0.003801662143291559,1.0288487013920957,0.8953992812509265,1.1116891190014642,0.028847087975579038,0.018503414137814384,0.02006637529696734,-5.9508441788165336e-05,0.9227207977207977
1989-07-10,0.373264,0.381944,0.371528,0.278814,27257600,1.0257000750474565,0.746961935788075,0.7299865948934923,0.750452186645421,-0.004197624998322991,-0.003880854714297846,1.035378610924404,0.9184111099765139,1.1256434376425657,0.029718309133352713,0.019669544008581216,0.020251024394909212,-1.0854454090730991e-05,0.9329682365826945
1989-07-11,0.381076,0.385417,0.369792,0.271828,43488000,0.974943869389629,0.7133170286242114,0.7052828494851031,0.7350835064035999,-0.004208202797171101,-0.003946324330872497,0.9907423606251459,0.8953992812509265,1.0541893699947646,0.03187170907015183,0.020177160876976404,0.019896200711346165,-3.51875075228782e-05,1.203187250996016
1989-07-12,0.368056,0.371528,0.361111,0.270557,52156800,0.9953242491575555,0.7350973764861869,0.7282277513404103,0.7492349997646153,-0.0042699238327680855,-0.004011044231251615,0.9638000990314157,0.9025395882884716,1.0339784305182942,0.028783212950398374,0.02010388521835925,0.019827488498365662,-3.06293787269601e-05,1.0092260061919505
1989-07-13,0.368924,0.373264,0.364583,0.269287,33408000,0.995305979885939,0.729925404690397,0.7214384457113464,0.738616446735037,-0.004370931210141593,-0.004083021627029611,1.0047385053933147,0.9257634565337716,0.995305979885939,0.01954706799261364,0.01927351506586592,0.019351913049742077,-3.0285288077302565e-05,0.8236036604607132
1989-07-14,0.369792,0.371528,0.359375,0.268017,42768000,0.9952838421461118,0.7247777128764278,0.7213911199155918,0.7457864347826088,-0.004501567403694673,-0.004166730782362623,0.9859801050664391,0.9134213297616736,0.961275258774667,0.018154233428491994,0.019069518963631505,0.018943705516189964,-2.7677975735987036e-05,0.9041401704776079
1989-07-17,0.366319,0.371528,0.364583,0.270557,31289600,1.009477010786629,0.7385830382808426,0.7282277513404103,0.7420998784913174,-0.004349996701735526,-0.004203383966237204,0.9703852747709942,0.9383230272489865,0.9508909429585632,0.012326384386703857,0.019039474526123066,0.018789588012147918,-1.4369884438200041e-05,0.6004298434141848
1989-07-18,0.369792,0.376736,0.369792,0.271828,42982400,1.004697716192891,0.7350835064035999,0.7215344432175317,0.7350835064035999,-0.004080281801890184,-0.0041787635333678,1.0,0.9427310025282567,0.9683277583633456,0.0066711938498683,0.0191021626269136,0.018726906000265185,-6.699991924657843e-06,0.9075675675675675
1989-07-19,0.375,0.378472,0.369792,0.275003,29763200,1.0116801801138955,0.7333413333333333,0.7266138578283202,0.7436694141571478,-0.0035691914182290896,-0.004056849110340058,1.0164327664780435,0.9579649562824398,0.981859013724454,0.0077217068207649205,0.019348277493304228,0.01878933740218952,3.7917848241625705e-06,1.0959113938965477
1989-07-20,0.376736,0.383681,0.371528,0.271828,44524800,0.9884546714035848,0.7215344432175317,0.7084739666545907,0.7316487586399948,-0.0033813662866630234,-0.003921752545604651,1.0094360292178977,0.9816545567480898,0.9771693765525076,0.009816298841038264,0.017929168242876128,0.01882782519759069,-3.6786594086270434e-06,0.9720553304457175
1989-07-21,0.368056,0.392361,0.366319,0.280719,99763200,1.0327081831157938,0.7627073054100463,0.7154610167677216,0.766323887103863,-0.00248642219456241,-0.0036346864753962023,1.0473925161463638,1.0045446575224817,1.0231477431770468,0.01588469980902381,0.019264696903142545,0.019213533460847476,1.9015098728481347e-05,1.239355992844365
1989-07-24,0.380208,0.387153,0.376736,0.280719,38361600,1.0,0.7383300719606111,0.7250854313410976,0.7451345239106429,-0.0017569198751722914,-0.0032591331553514205,1.0375595530701478,0.9954962782236186,1.009130811455933,0.01642980071043496,0.0191613863437216,0.019133760260872188,1.8798614171724415e-05,1.0635202271114266
1989-07-25,0.381944,0.395833,0.357639,0.264206,326028800,0.9411760514963362,0.6917401503885386,0.667468351552296,0.7387505277668264,-0.0024826269482977614,-0.003103831913940689,0.971960210132878,0.9390518705971836,0.93064689409817,0.03414967716934463,0.02306676329772306,0.020413417582015852,-2.0926645172764716e-05,9.721755725190839
1989-07-26,0.366319,0.369792,0.361111,0.268017,123638400,1.0144243506960477,0.7316491910056535,0.7247777128764278,0.7422011514465081,-0.0027188974249823805,-0.0030268450161490277,0.9745966407639189,0.9634695645609481,0.9656739111636353,0.03450887356163188,0.023271540589296365,0.020312673771788775,-9.865486158378441e-06,4.088571428571429
1989-07-27,0.372396,0.375,0.369792,0.273098,45561600,1.0189577526798674,0.7333537417158079,0.7282613333333333,0.7385178695050191,-0.0024677030984534554,-0.0029150166326099135,1.0046720720455582,0.9976802212374832,0.9953711803125729,0.035661535673677275,0.023433482770829028,0.020410889554652145,2.85692134275044e-06,1.2692101978962382
